;signatur;geschaftstyp;partei;urheber;titel;beginn_datum;ende;schwerpunkt;geschaft;status;jahr;themes;pdf_file_url;content
572;23.5168;Schriftliche Anfrage;VA;Weber, Eric;Schriftliche Anfrage Eric Weber betreffend warum ist Swiss Pass nicht mit BVB Karte kompatibel;2023-04-19;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112396;A;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404397.pdf;tbd
573;23.5166;Schriftliche Anfrage;VA;Weber, Eric;Schriftliche Anfrage Eric Weber betreffend Kindergräber und Muslimisches Grabfeld;2023-04-19;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112394;A;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404395.pdf;tbd
574;23.5161;Schriftliche Anfrage;VA;Weber, Eric;Schriftliche Anfrage Eric Weber betreffend Basel als Verkehrsknotenpunkt in Gefahr für zehn oder noch mehr Jahre;2023-04-19;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112389;A;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404390.pdf;tbd
575;23.5159;Schriftliche Anfrage;VA;Weber, Eric;Schriftliche Anfrage Eric Weber betreffend Schwarzarbeit;2023-04-19;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112387;A;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404388.pdf;tbd
576;23.5155;Schriftliche Anfrage;VA;Weber, Eric;Schriftliche Anfrage Eric Weber betreffend Ausladung vom Büro für Gleichstellung zum Mädchen-Parlament;2023-04-19;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112383;A;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404384.pdf;tbd
577;23.5149;Schriftliche Anfrage;VA;Weber, Eric;Schriftliche Anfrage Eric Weber betreffend wer waren die Gäste der Basler Regierung zur Fasnacht 2023;2023-04-19;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112377;A;2023;Künste & Unterhaltung|Parlament & Regierung;https://grosserrat.bs.ch/dokumente/100404/000000404378.pdf;tbd
578;23.5144;Schriftliche Anfrage;VA;Weber, Eric;Schriftliche Anfrage Eric Weber betreffend wieviele Velos wurden im Zeughaus abgeholt?;2023-04-19;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112371;A;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404372.pdf;tbd
579;23.5186;Anzug;VA;Weber, Eric;Anzug Eric Weber betreffend Öffnung der Birsig-Überdachung in Grossbasel;2023-04-19;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112368;A;2023;Boden & Wasser|Gestaltung & Infrastruktur;https://grosserrat.bs.ch/dokumente/100404/000000404369.pdf;tbd
580;23.5182;Anzug;VA;Weber, Eric;Anzug Eric Weber betreffend Gratis-Führung durch das Rathaus für Grossräte;2023-04-19;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112365;A;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404366.pdf;tbd
581;23.5181;Anzug;VA;Weber, Eric;Anzug Eric Weber betreffend Kantonales Wahl- und Stimmrecht nur für Steuerzahler;2023-04-19;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112364;A;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404365.pdf;tbd
582;23.5138;Motion;SVP;Schaller, Beat K.;Motion Beat K. Schaller und Konsorten betreffend solide Sprachkenntnisse für eine erfolgreiche Integration;2023-04-19;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112359;A;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404360.pdf;tbd
583;23.5128;Schriftliche Anfrage;Mitte;Leonhardt, Franz-Xaver;Schriftliche Anfrage Franz-Xaver Leonhardt betreffend Rauchmelder und Sicherheit in den Schulhäusern;2023-04-19;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112345;A;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404330.pdf;tbd
584;23.5127;Interpellation;LDP;Hug, Michael;Interpellation Nr. 38 Michael Hug betreffend Wertberichtigung der Universitären Altersmedizin Felix Platter (UAFP);2023-04-19;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112344;A;2023;Staatsfinanzen|Gesundheitsversorgung;https://grosserrat.bs.ch/dokumente/100404/000000404328.pdf;tbd
585;23.5126;Anzug;SP;Bessenich, Salome;Anzug Salome Bessenich und Konsorten betreffend öffentlicher Platz für die Jugend;2023-04-19;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112343;B;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404294.pdf;tbd
586;23.5122;Interpellation;SP;Balmer, Ivo;Interpellation Nr. 37 Ivo Balmer betreffend direkt oder indirekt gehaltener Immobilien durch die Credit Suisse im Kanton Basel-Stadt;2023-04-19;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112339;A;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404290.pdf;tbd
587;23.5121;Interpellation;FDP;Seiler, Daniel;Interpellation Nr. 36 Daniel Seiler betreffend Wertberichtigungen Felix Platter;2023-04-19;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112338;A;2023;Staatsfinanzen|Gesundheitsversorgung;https://grosserrat.bs.ch/dokumente/100404/000000404288.pdf;tbd
588;23.512;Schriftliche Anfrage;EVP;Hochuli, Christoph;Schriftliche Anfrage Christoph Hochuli betreffend provisorische Verschiebung der Tramhaltestelle Spalentor, um das Befahren der Spalenvorstadt für Velofahrende stadteinwärts zu ermöglichen;2023-03-15;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112336;A;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404286.pdf;tbd
589;23.5118;Schriftliche Anfrage;SP;Mathys, Lisa;Schriftliche Anfrage Lisa Mathys betreffend Rückbaupflicht Osttangente nach Inbetriebnahme des Rheintunnels;2023-03-15;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112335;A;2023;Raumplanung|Motorisierter Individualverkehr;https://grosserrat.bs.ch/dokumente/100404/000000404283.pdf;tbd
590;23.5109;Interpellation;SVP;Messerli, Pascal;Interpellation Nr. 30 Pascal Messerli betreffend zunehmendem Linksextremismus - was unternimmt die Regierung dagegen?;2023-03-15;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112324;A;2023;Polizei & Kriminalität|Politische Beteiligung;https://grosserrat.bs.ch/dokumente/100404/000000404222.pdf;tbd
591;23.5105;Interpellation;Mitte;Strahm, Andrea;Interpellation Nr. 26 Andrea Strahm betreffend Gewährleistung der Bewirtschaftung und Benutzung der Rheingasse durch Anwohnende, Gewerbetreibende und Veranstaltende;2023-03-15;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112320;A;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404218.pdf;tbd
592;23.5101;Interpellation;SP;Gölgeli, Edibe;Interpellation Nr. 23 Edibe Gölgeli betreffend Aufnahme und medizinische Versorgung von Kindern samt Begleitpersonen aus dem Erdbebengebiet;2023-03-15;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112315;A;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404184.pdf;tbd
593;23.5097;Schriftliche Anfrage;EVP;Hochuli, Christoph;Schriftliche Anfrage Christoph Hochuli betreffend rechtswidrige Reklamereiter als Stolperfallen;2023-03-15;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112310;A;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404181.pdf;tbd
594;23.5095;Petition;;;"Petition P461 ""Erhalt des Grünraums in der Schutzzone Maiengasse - Mittlere Strasse - Friedensgasse""";2023-03-15;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112309;B;2023;Klima & Luft|Stadtgrün;https://grosserrat.bs.ch/dokumente/100404/000000404108.pdf;tbd
595;23.5091;Anzug;SP;Keller, Christine;Anzug Christine Keller und Konsorten betreffend Freilaufareale für Hunde;2023-03-15;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112308;B;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404103.pdf;tbd
596;23.5094;Interpellation;BastA!;Bolliger, Oliver;Interpellation Nr. 21 Oliver Bolliger betreffend ist die gemeinsame Gesundheitsregion ein Papiertiger?;2023-03-15;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112303;A;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404098.pdf;tbd
597;23.5078;Schriftliche Anfrage;VA;Weber, Eric;Schriftliche Anfrage Eric Weber betreffend Notruf Basel;2023-02-08;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112292;A;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404087.pdf;tbd
598;23.5077;Schriftliche Anfrage;VA;Weber, Eric;Schriftliche Anfrage Eric Weber betreffend Basel braucht die Babyboomer;2023-02-08;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112291;A;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404086.pdf;tbd
599;23.5076;Schriftliche Anfrage;VA;Weber, Eric;Schriftliche Anfrage Eric Weber betreffend wie teuer kam die Basler Kunden-Weihnacht 2022?;2023-02-08;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112290;A;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404085.pdf;tbd
600;23.5074;Schriftliche Anfrage;VA;Weber, Eric;Schriftliche Anfrage Eric Weber betreffend Deutscher Bahn und 49 Euro Ticket;2023-02-08;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112288;A;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404083.pdf;tbd
601;23.5071;Schriftliche Anfrage;VA;Weber, Eric;Schriftliche Anfrage Eric Weber betreffend Ukraine-Flüchtlinge;2023-02-08;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112285;A;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404080.pdf;tbd
602;23.507;Schriftliche Anfrage;VA;Weber, Eric;Schriftliche Anfrage Eric Weber betreffend Grossrats-Wahlen 2024;2023-02-08;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200112284;A;2023;;https://grosserrat.bs.ch/dokumente/100404/000000404079.pdf;tbd
